input_name,consensus_name,blast_hit_n,cons_MSA_seq_n,cons_full_blast_n,input_length,cons_length,input_TE_type,reclassified_type,terminal_repeat,low_copy,evaluation,status
rnd_1_family_345,rnd_1_family_345,24,12.0,3.0,5129,7473,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_1_family_282,rnd_1_family_282,84,31.0,9.0,3596,3586,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_1_family_282,rnd_1_family_282_01,84,16.0,2.0,3596,6342,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_328,rnd_1_family_328,84,31.0,9.0,3596,3586,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_1_family_328,rnd_1_family_328_01,84,16.0,2.0,3596,6342,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_248,rnd_1_family_248,119,47.0,0.0,3187,4221,Unknown,LINE/L1,False,False,Need_check,processed
rnd_1_family_248,rnd_1_family_248_01,119,37.0,0.0,3187,3707,Unknown,LINE/L1,False,False,Need_check,processed
rnd_1_family_347,rnd_1_family_347,40,22.0,0.0,1762,3445,LTR/Pao,LTR/Pao,False,False,Need_check,processed
rnd_1_family_253,rnd_1_family_253,111,60.0,0.0,3161,2751,Unknown,LINE/L1,False,False,Need_check,processed
rnd_1_family_253,rnd_1_family_253_01,111,25.0,0.0,3161,3462,Unknown,LINE/L1,False,False,Need_check,processed
rnd_1_family_346,rnd_1_family_346,545,18.0,0.0,1011,6799,Unknown,DNA/P,False,False,Need_check,processed
rnd_1_family_237,rnd_1_family_237,753,99.0,24.0,2229,4684,LINE/CR1,LINE/CR1,False,False,Reco_check,processed
rnd_1_family_407,rnd_1_family_407,183,16.0,12.0,2250,1188,Unknown,DNA/P,False,False,Need_check,processed
rnd_1_family_407,rnd_1_family_407_01,183,11.0,7.0,2250,1501,Unknown,DNA/P,False,False,Need_check,processed
rnd_1_family_29,rnd_1_family_29,598,22.0,25.0,5055,4555,LINE/CR1,LINE/CR1,False,False,Reco_check,processed
rnd_1_family_29,rnd_1_family_29_01,598,62.0,26.0,5055,4550,LINE/CR1,LINE/CR1,False,False,Reco_check,processed
rnd_1_family_288,rnd_1_family_288,89,62.0,0.0,3090,3081,Unknown,LINE/L1,False,False,Need_check,processed
rnd_1_family_302,rnd_1_family_302,113,48.0,0.0,3748,3828,Unknown,LINE/L1,False,False,Need_check,processed
rnd_1_family_302,rnd_1_family_302_01,113,41.0,0.0,3748,4167,Unknown,LINE/L1,False,False,Need_check,processed
rnd_1_family_169,rnd_1_family_169,116,19.0,0.0,4328,10311,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_365,rnd_1_family_365,84,31.0,9.0,3596,3586,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_1_family_365,rnd_1_family_365_01,84,16.0,2.0,3596,6342,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_397,rnd_1_family_397,629,10.0,1.0,3435,7288,Unknown,DNA/P,False,False,Need_check,processed
rnd_1_family_398,rnd_1_family_398,57,51.0,3.0,4250,4226,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_362,rnd_1_family_362,117,35.0,9.0,3259,3247,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_1_family_362,rnd_1_family_362_01,117,13.0,11.0,3259,6367,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_442,rnd_1_family_442,40,15.0,5.0,4118,3738,Unknown,DNA/CMC-EnSpm,False,False,Need_check,processed
rnd_1_family_442,rnd_1_family_442_01,40,12.0,0.0,4118,3791,Unknown,DNA/CMC-EnSpm,False,False,Need_check,processed
rnd_1_family_487,rnd_1_family_487,59,13.0,4.0,1809,1497,DNA/CMC-EnSpm,DNA/CMC-EnSpm,False,False,Need_check,processed
rnd_1_family_433,rnd_1_family_433,38,19.0,0.0,4206,5234,LTR/Gypsy,LTR/Gypsy,False,False,Need_check,processed
rnd_1_family_469,rnd_1_family_469,168,74.0,6.0,1791,773,Unknown,DNA/PIF-Harbinger,False,False,Reco_check,processed
rnd_1_family_41,rnd_1_family_41,44,21.0,0.0,2760,6738,LTR/Pao,LTR/Pao,False,False,Need_check,processed
rnd_1_family_357,rnd_1_family_357,67,13.0,0.0,2632,15970,DNA/TcMar-Tc1,DNA/TcMar-Tc1,False,False,Need_check,processed
rnd_1_family_338,rnd_1_family_338,343,18.0,0.0,3757,10170,Unknown,RC/Helitron,LTR,False,Need_check,processed
rnd_1_family_338,rnd_1_family_338_01,343,13.0,0.0,3757,11624,Unknown,RC/Helitron,False,False,Need_check,processed
rnd_1_family_274,rnd_1_family_274,115,98.0,15.0,4697,4657,LINE/L2,LINE/L2,False,False,Reco_check,processed
rnd_1_family_477,rnd_1_family_477,41,39.0,6.0,4530,4519,LTR/Copia,LTR/Copia,LTR,False,Perfect,processed
rnd_1_family_38,rnd_1_family_38,685,60.0,31.0,5348,5345,LINE/R1-LOA,LINE/R1-LOA,False,False,Reco_check,processed
rnd_1_family_38,rnd_1_family_38_01,685,27.0,18.0,5348,5355,LINE/R1-LOA,LINE/R1-LOA,False,False,Reco_check,processed
rnd_1_family_336,rnd_1_family_336,112,72.0,0.0,3211,2861,Unknown,LINE/L1,False,False,Need_check,processed
rnd_1_family_351,rnd_1_family_351,188,19.0,0.0,3328,2955,LINE/R1,LINE/R1,TIR,False,Need_check,processed
rnd_1_family_56,rnd_1_family_56,587,35.0,17.0,2116,1353,Unknown,DNA/P,False,False,Reco_check,processed
rnd_1_family_56,rnd_1_family_56_01,587,17.0,12.0,2116,1341,Unknown,DNA/P,False,False,Need_check,processed
rnd_1_family_507,rnd_1_family_507,77,17.0,1.0,2846,7689,LTR/Pao,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_507,rnd_1_family_507_01,77,10.0,14.0,2846,392,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_531,rnd_1_family_531,57,51.0,3.0,4250,4226,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_465,rnd_1_family_465,340,41.0,0.0,3300,3845,Unknown,LINE/L1,False,False,Need_check,processed
rnd_1_family_465,rnd_1_family_465_01,340,23.0,0.0,3300,4877,Unknown,LINE/L1,False,False,Need_check,processed
rnd_1_family_505,rnd_1_family_505,84,31.0,9.0,3596,3586,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_1_family_505,rnd_1_family_505_01,84,16.0,2.0,3596,6342,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_4_family_1243,rnd_4_family_1243,17,NaN,NaN,5014,5014,Unknown,Unknown,False,False,NaN,skipped
rnd_1_family_503,rnd_1_family_503,1332,33.0,0.0,3396,7009,Unknown,Satellite,False,False,Need_check,processed
rnd_1_family_503,rnd_1_family_503_01,1332,20.0,0.0,3396,8893,Unknown,Satellite,False,False,Need_check,processed
rnd_1_family_269,rnd_1_family_269,89,78.0,0.0,3910,10164,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_3_family_64,rnd_3_family_64,45,39.0,0.0,2689,3195,DNA/hAT-Pegasus,DNA/hAT-Pegasus,False,False,Need_check,processed
rnd_4_family_1162,rnd_4_family_1162,142,77.0,6.0,1880,785,Unknown,DNA/PIF-Harbinger,False,False,Reco_check,processed
rnd_3_family_89,rnd_3_family_89,1119,38.0,66.0,4613,4579,LINE/CR1,LINE/CR1,False,False,Reco_check,processed
rnd_3_family_89,rnd_3_family_89_01,1119,12.0,71.0,4613,4581,LINE/CR1,LINE/CR1,False,False,Need_check,processed
rnd_1_family_532,rnd_1_family_532,48,19.0,0.0,4847,4461,LTR/Gypsy,LTR/Gypsy,False,False,Need_check,processed
rnd_1_family_532,rnd_1_family_532_01,48,13.0,4.0,4847,10129,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_1_family_88,rnd_1_family_88,172,15.0,9.0,4490,3185,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_88,rnd_1_family_88_01,172,20.0,9.0,4490,3207,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_4_family_10515,rnd_4_family_10515,56,23.0,0.0,2658,9353,LTR/Gypsy,LTR/Gypsy,False,False,Need_check,processed
rnd_4_family_2295,rnd_4_family_2295,30,NaN,NaN,3897,3897,LTR/Gypsy,LTR/Gypsy,False,False,NaN,skipped
rnd_4_family_2756,rnd_4_family_2756,21,NaN,NaN,3542,3542,LTR/Gypsy,LTR/Gypsy,False,False,NaN,skipped
rnd_4_family_157,rnd_4_family_157,32,17.0,0.0,3514,2158,LTR/Gypsy,LTR/Gypsy,False,False,Need_check,processed
rnd_4_family_1953,rnd_4_family_1953,39,21.0,1.0,4197,3912,DNA/CMC-EnSpm,DNA/CMC-EnSpm,False,False,Need_check,processed
rnd_1_family_245,rnd_1_family_245,207,16.0,2.0,4461,11186,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_1_family_245,rnd_1_family_245_01,207,18.0,0.0,4461,12627,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_2760,rnd_4_family_2760,58,31.0,0.0,2147,1203,LTR/Gypsy,LTR/Gypsy,False,False,Need_check,processed
rnd_4_family_6638,rnd_4_family_6638,1093,15.0,1.0,2449,16110,Unknown,Unknown,LTR,False,Need_check,processed
rnd_1_family_533,rnd_1_family_533,596,11.0,0.0,1755,4171,Unknown,Satellite,False,False,Need_check,processed
rnd_1_family_533,rnd_1_family_533_01,596,57.0,0.0,1755,5499,Unknown,Satellite,False,False,Need_check,processed
rnd_4_family_127,rnd_4_family_127,53,40.0,2.0,2865,2805,DNA/PIF-Harbinger,DNA/PIF-Harbinger,False,False,Reco_check,processed
rnd_4_family_394,rnd_4_family_394,28,18.0,6.0,2288,1610,DNA/TcMar-Tc1,DNA/TcMar-Tc1,False,False,Need_check,processed
rnd_1_family_74,rnd_1_family_74,685,60.0,31.0,5349,5343,LINE/R1-LOA,LINE/R1-LOA,False,False,Reco_check,processed
rnd_1_family_74,rnd_1_family_74_01,685,27.0,18.0,5349,5355,LINE/R1-LOA,LINE/R1-LOA,False,False,Reco_check,processed
rnd_4_family_1756,rnd_4_family_1756,44,41.0,4.0,3762,3682,DNA/hAT-Pegasus,DNA/hAT-Pegasus,False,False,Reco_check,processed
rnd_4_family_1825,rnd_4_family_1825,35,15.0,0.0,2723,3789,LINE/R1,LINE/R1,False,False,Need_check,processed
rnd_4_family_133,rnd_4_family_133,57,15.0,0.0,4341,6076,LTR/Gypsy,LTR/Gypsy,False,False,Need_check,processed
rnd_4_family_133,rnd_4_family_133_01,57,10.0,1.0,4341,6154,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_373,rnd_4_family_373,31,11.0,0.0,4120,4348,LTR/Pao,LTR/Pao,False,False,Need_check,processed
rnd_1_family_484,rnd_1_family_484,2664,35.0,561.0,3191,20144,Unknown,Satellite,LTR,False,Good,processed
rnd_1_family_484,rnd_1_family_484_01,2664,15.0,0.0,3191,4975,Unknown,Unknown,False,False,Need_check,processed
rnd_4_family_6102,rnd_4_family_6102,26,16.0,0.0,2018,1279,DNA/Academ-1,DNA/Academ-1,False,False,Need_check,processed
rnd_4_family_1410,rnd_4_family_1410,73,13.0,0.0,2368,2249,RC/Helitron,RC/Helitron,False,False,Need_check,processed
rnd_4_family_1410,rnd_4_family_1410_01,73,43.0,0.0,2368,1981,RC/Helitron,RC/Helitron,False,False,Need_check,processed
rnd_4_family_8128,rnd_4_family_8128,20,NaN,NaN,3134,3134,LINE/I-Jockey,LINE/I-Jockey,False,False,NaN,skipped
rnd_4_family_599,rnd_4_family_599,21,15.0,0.0,3430,5571,LINE/I,LINE/I,False,False,Need_check,processed
rnd_4_family_2433,rnd_4_family_2433,31,20.0,0.0,5787,7846,Unknown,Unknown,False,False,Need_check,processed
rnd_4_family_5603,rnd_4_family_5603,18,16.0,3.0,5271,5467,LINE/I-Jockey,LINE/I-Jockey,False,False,Need_check,processed
rnd_4_family_968,rnd_4_family_968,120,21.0,7.0,3404,1393,DNA/P,DNA/P,False,False,Reco_check,processed
rnd_4_family_968,rnd_4_family_968_01,120,10.0,0.0,3404,1819,DNA/P,DNA/P,False,False,Need_check,processed
rnd_4_family_64,rnd_4_family_64,37,22.0,0.0,2723,6157,LINE/I,LINE/I,False,False,Need_check,processed
rnd_4_family_2651,rnd_4_family_2651,27,21.0,0.0,4007,6194,LINE/R1,LINE/R1,False,False,Need_check,processed
rnd_4_family_2940,rnd_4_family_2940,34,13.0,0.0,4873,7533,LTR/Gypsy,LTR/Gypsy,False,False,Need_check,processed
rnd_4_family_6824,rnd_4_family_6824,27,11.0,4.0,4249,11077,LTR/Copia,LTR/Copia,LTR,False,Good,processed
rnd_4_family_58,rnd_4_family_58,28,22.0,0.0,5202,6984,LINE/I-Jockey,LINE/I-Jockey,False,False,Need_check,processed
rnd_1_family_471,rnd_1_family_471,290,36.0,1.0,4298,11470,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_471,rnd_1_family_471_01,290,16.0,0.0,4298,13518,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_115,rnd_1_family_115,614,18.0,24.0,4988,4748,LINE/CR1,LINE/CR1,False,False,Need_check,processed
rnd_1_family_115,rnd_1_family_115_01,614,10.0,1.0,4988,4848,LINE/CR1,LINE/CR1,False,False,Need_check,processed
rnd_4_family_976,rnd_4_family_976,56,42.0,2.0,2856,2781,DNA/PIF-Harbinger,DNA/PIF-Harbinger,False,False,Reco_check,processed
rnd_1_family_406,rnd_1_family_406,133,55.0,0.0,4179,6564,LTR/Gypsy,LTR/Gypsy,False,False,Need_check,processed
rnd_1_family_406,rnd_1_family_406_01,133,15.0,0.0,4179,10740,LTR/Gypsy,LTR/Gypsy,False,False,Need_check,processed
rnd_1_family_184,rnd_1_family_184,40,21.0,12.0,6293,1644,LTR/Gypsy,LTR/Gypsy,False,False,Reco_check,processed
rnd_1_family_137,rnd_1_family_137,57,51.0,3.0,4250,4226,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_4_family_4438,rnd_4_family_4438,68,31.0,9.0,4682,6617,LINE/R1,LTR/Pao,LTR,False,Perfect,processed
rnd_4_family_4438,rnd_4_family_4438_01,68,16.0,0.0,4682,7254,LINE/R1,LINE/R1,False,False,Need_check,processed
rnd_1_family_209,rnd_1_family_209,615,18.0,25.0,4986,4560,LINE/CR1,LINE/CR1,False,False,Need_check,processed
rnd_1_family_129,rnd_1_family_129,458,31.0,0.0,4870,16611,LINE/CR1,LINE/CR1,LTR,False,Need_check,processed
rnd_1_family_129,rnd_1_family_129_01,458,12.0,23.0,4870,4768,LINE/CR1,LINE/CR1,False,False,Need_check,processed
rnd_1_family_117,rnd_1_family_117,126,22.0,0.0,8007,18404,Unknown,Unknown,LTR,False,Need_check,processed
rnd_1_family_241,rnd_1_family_241,13,13.0,0.0,6307,10196,LTR/Pao,LTR/Pao,False,False,Need_check,processed
rnd_4_family_3304,rnd_4_family_3304,42,20.0,0.0,9434,25768,LINE/R1-LOA,LINE/R1-LOA,LTR,False,Need_check,processed
rnd_1_family_142,rnd_1_family_142,154,13.0,0.0,6766,7392,LTR/Pao,LTR/Pao,False,False,Need_check,processed
rnd_1_family_142,rnd_1_family_142_01,154,24.0,31.0,6766,6450,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_114,rnd_1_family_114,330,12.0,32.0,6463,6434,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_114,rnd_1_family_114_01,330,78.0,31.0,6463,6446,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_1_family_16,rnd_1_family_16,685,60.0,31.0,5350,5352,LINE/R1-LOA,LINE/R1-LOA,False,False,Reco_check,processed
rnd_1_family_16,rnd_1_family_16_01,685,27.0,18.0,5350,5355,LINE/R1-LOA,LINE/R1-LOA,False,False,Reco_check,processed
rnd_4_family_819,rnd_4_family_819,46,32.0,0.0,7676,23736,LINE/R1-LOA,LINE/R1-LOA,False,False,Need_check,processed
rnd_1_family_249,rnd_1_family_249,57,51.0,3.0,4250,4226,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_205,rnd_1_family_205,172,31.0,11.0,6408,6294,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_1_family_205,rnd_1_family_205_01,172,23.0,9.0,6408,3225,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_213,rnd_1_family_213,55,48.0,4.0,6282,6241,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_261,rnd_1_family_261,50,47.0,5.0,5548,5533,LTR/Gypsy,LTR/Gypsy,LTR,False,Perfect,processed
rnd_1_family_147,rnd_1_family_147,112,16.0,0.0,8436,24578,LTR/Pao,LTR/Pao,LTR,False,Need_check,processed
rnd_1_family_147,rnd_1_family_147_01,112,29.0,9.0,8436,6628,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_215,rnd_1_family_215,55,48.0,4.0,6279,6243,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_260,rnd_1_family_260,216,30.0,10.0,4765,4768,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_1_family_260,rnd_1_family_260_01,216,26.0,0.0,4765,8298,LTR/Pao,LTR/Pao,LTR,False,Need_check,processed
rnd_1_family_300,rnd_1_family_300,550,63.0,31.0,4777,5339,LINE/R1-LOA,LINE/R1-LOA,False,False,Reco_check,processed
rnd_1_family_300,rnd_1_family_300_01,550,29.0,18.0,4777,5359,LINE/R1-LOA,LINE/R1-LOA,False,False,Reco_check,processed
rnd_1_family_28,rnd_1_family_28,685,60.0,31.0,5350,5343,LINE/R1-LOA,LINE/R1-LOA,False,False,Reco_check,processed
rnd_1_family_28,rnd_1_family_28_01,685,27.0,18.0,5350,5355,LINE/R1-LOA,LINE/R1-LOA,False,False,Reco_check,processed
rnd_1_family_373,rnd_1_family_373,614,18.0,25.0,4985,4560,LINE/CR1,LINE/CR1,False,False,Need_check,processed
rnd_1_family_294,rnd_1_family_294,71,51.0,6.0,5912,6898,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_1_family_371,rnd_1_family_371,56,51.0,1.0,4293,4219,LTR/Pao,LTR/Pao,LTR,False,Need_check,processed
rnd_1_family_414,rnd_1_family_414,25,12.0,1.0,4916,4885,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_436,rnd_1_family_436,120,15.0,11.0,4942,2875,RC/Helitron,RC/Helitron,False,False,Need_check,processed
rnd_1_family_436,rnd_1_family_436_01,120,11.0,0.0,4942,3595,RC/Helitron,RC/Helitron,False,False,Need_check,processed
rnd_1_family_474,rnd_1_family_474,1292,NaN,NaN,3890,3890,DNA/P,DNA/P,False,False,NaN,skipped
rnd_1_family_289,rnd_1_family_289,212,23.0,0.0,6932,15056,Unknown,Unknown,LTR,False,Need_check,processed
rnd_1_family_289,rnd_1_family_289_01,212,12.0,0.0,6932,8891,Unknown,Unknown,LTR,False,Need_check,processed
rnd_1_family_34,rnd_1_family_34,682,61.0,31.0,5366,5342,LINE/R1-LOA,LINE/R1-LOA,False,False,Reco_check,processed
rnd_1_family_34,rnd_1_family_34_01,682,27.0,18.0,5366,5372,LINE/R1-LOA,LINE/R1-LOA,False,False,Reco_check,processed
rnd_1_family_488,rnd_1_family_488,41,17.0,0.0,5091,4978,DNA/CMC-EnSpm,DNA/CMC-EnSpm,False,False,Need_check,processed
rnd_1_family_189,rnd_1_family_189,99,82.0,2.0,6409,6339,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_170,rnd_1_family_170,102,90.0,0.0,6911,6790,Unknown,LTR/Pao,LTR,False,Need_check,processed
rnd_1_family_451,rnd_1_family_451,143,96.0,15.0,4045,2152,RC/Helitron,RC/Helitron,False,False,Reco_check,processed
rnd_1_family_130,rnd_1_family_130,102,90.0,4.0,6911,6799,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_506,rnd_1_family_506,15,15.0,2.0,5500,4354,Unknown,DNA/CMC-Transib,False,False,Need_check,processed
rnd_1_family_148,rnd_1_family_148,110,91.0,5.0,6583,6538,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_1_family_478,rnd_1_family_478,2682,21.0,646.0,3704,1183,LTR/Gypsy,LTR/Gypsy,False,False,Reco_check,processed
rnd_1_family_478,rnd_1_family_478_01,2682,17.0,0.0,3704,6264,LTR/Gypsy,LTR/Gypsy,False,False,Need_check,processed
rnd_1_family_516,rnd_1_family_516,12,12.0,1.0,4966,6307,LTR/Pao,LTR/Pao,LTR,False,Need_check,processed
rnd_1_family_510,rnd_1_family_510,13,13.0,0.0,6307,10196,LTR/Pao,LTR/Pao,False,False,Need_check,processed
rnd_1_family_45,rnd_1_family_45,682,61.0,31.0,5367,5354,LINE/R1-LOA,LINE/R1-LOA,False,False,Reco_check,processed
rnd_1_family_45,rnd_1_family_45_01,682,27.0,18.0,5367,5372,LINE/R1-LOA,LINE/R1-LOA,False,False,Reco_check,processed
rnd_1_family_494,rnd_1_family_494,21,21.0,5.0,6393,6361,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_284,rnd_1_family_284,99,84.0,2.0,6408,6329,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_171,rnd_1_family_171,110,91.0,5.0,6583,6538,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_1_family_160,rnd_1_family_160,246,20.0,0.0,5423,13138,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_160,rnd_1_family_160_01,246,19.0,0.0,5423,12721,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_310,rnd_1_family_310,205,94.0,0.0,4862,4948,LINE/CR1,LINE/CR1,False,False,Need_check,processed
rnd_1_family_530,rnd_1_family_530,33,13.0,4.0,4932,4078,RC/Helitron,RC/Helitron,False,False,Need_check,processed
rnd_1_family_530,rnd_1_family_530_01,33,10.0,2.0,4932,1943,RC/Helitron,RC/Helitron,False,False,Need_check,processed
rnd_1_family_444,rnd_1_family_444,211,41.0,9.0,6653,6612,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_1_family_444,rnd_1_family_444_01,211,33.0,31.0,6653,6453,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_1_family_341,rnd_1_family_341,118,29.0,0.0,4642,3045,LTR/Gypsy,LTR/Gypsy,False,False,Need_check,processed
rnd_1_family_341,rnd_1_family_341_01,118,25.0,0.0,4642,18063,LTR/Gypsy,LTR/Gypsy,False,False,Need_check,processed
rnd_1_family_528,rnd_1_family_528,108,10.0,0.0,1832,4843,Unknown,Satellite,False,False,Need_check,processed
rnd_3_family_435,rnd_3_family_435,40,15.0,5.0,4120,3732,DNA/CMC-EnSpm,DNA/CMC-EnSpm,False,False,Need_check,processed
rnd_3_family_435,rnd_3_family_435_01,40,12.0,0.0,4120,4788,DNA/CMC-EnSpm,DNA/CMC-EnSpm,False,False,Need_check,processed
rnd_1_family_535,rnd_1_family_535,58,21.0,3.0,5493,5462,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_1_family_535,rnd_1_family_535_01,58,15.0,2.0,5493,5655,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_3_family_174,rnd_3_family_174,614,25.0,0.0,4981,5891,LINE/CR1,LINE/CR1,False,False,Need_check,processed
rnd_1_family_69,rnd_1_family_69,84,31.0,9.0,3596,3586,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_1_family_69,rnd_1_family_69_01,84,16.0,2.0,3596,6342,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_517,rnd_1_family_517,52,49.0,6.0,6573,6490,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_4_family_1210,rnd_4_family_1210,55,23.0,2.0,5685,5619,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_4_family_1210,rnd_4_family_1210_01,55,13.0,3.0,5685,5476,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_4_family_1236,rnd_4_family_1236,57,51.0,3.0,4273,4232,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_4_family_1491,rnd_4_family_1491,40,15.0,5.0,4118,3738,Unknown,DNA/CMC-EnSpm,False,False,Need_check,processed
rnd_4_family_1491,rnd_4_family_1491_01,40,12.0,0.0,4118,3791,Unknown,DNA/CMC-EnSpm,False,False,Need_check,processed
rnd_1_family_395,rnd_1_family_395,116,16.0,0.0,5467,12233,LTR/Gypsy,LTR/Gypsy,False,False,Need_check,processed
rnd_1_family_395,rnd_1_family_395_01,116,27.0,0.0,5467,12896,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_2684,rnd_4_family_2684,3,NaN,NaN,3376,3376,LINE/R1-LOA,LINE/R1-LOA,False,False,NaN,skipped
rnd_1_family_527,rnd_1_family_527,172,31.0,11.0,6406,6295,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_1_family_527,rnd_1_family_527_01,172,23.0,9.0,6406,3221,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_67,rnd_1_family_67,685,60.0,31.0,5350,5352,LINE/R1-LOA,LINE/R1-LOA,False,False,Reco_check,processed
rnd_1_family_67,rnd_1_family_67_01,685,27.0,18.0,5350,5355,LINE/R1-LOA,LINE/R1-LOA,False,False,Reco_check,processed
rnd_4_family_123,rnd_4_family_123,179,27.0,12.0,4848,7613,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_4_family_123,rnd_4_family_123_01,179,26.0,16.0,4848,7243,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_4_family_122,rnd_4_family_122,50,47.0,5.0,5545,5500,LTR/Gypsy,LTR/Gypsy,LTR,False,Perfect,processed
rnd_1_family_99,rnd_1_family_99,610,22.0,24.0,5057,4732,LINE/CR1,LINE/CR1,False,False,Reco_check,processed
rnd_1_family_99,rnd_1_family_99_01,610,59.0,4.0,5057,4997,LINE/CR1,LINE/CR1,False,False,Reco_check,processed
rnd_4_family_2234,rnd_4_family_2234,12,11.0,2.0,5223,5689,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_1_family_504,rnd_1_family_504,76,57.0,0.0,5008,10148,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_1748,rnd_4_family_1748,45,45.0,2.0,5487,5367,LTR/Gypsy,LTR/Gypsy,False,False,Reco_check,processed
rnd_4_family_1745,rnd_4_family_1745,45,45.0,2.0,5502,5368,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_1_family_520,rnd_1_family_520,226,22.0,1.0,4696,11438,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_520,rnd_1_family_520_01,226,20.0,0.0,4696,12605,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_40,rnd_4_family_40,2920,64.0,336.0,3209,29753,Unknown,Satellite,LTR,False,Good,processed
rnd_4_family_589,rnd_4_family_589,30,19.0,1.0,3170,3171,DNA/CMC-Transib,DNA/CMC-Transib,False,False,Need_check,processed
rnd_4_family_439,rnd_4_family_439,51,18.0,0.0,6046,2151,Unknown,LTR/Gypsy,False,False,Need_check,processed
rnd_4_family_3716,rnd_4_family_3716,1119,38.0,66.0,4613,4579,LINE/CR1,LINE/CR1,False,False,Reco_check,processed
