input_name,consensus_name,blast_hit_n,cons_MSA_seq_n,cons_full_blast_n,input_length,cons_length,input_TE_type,reclassified_type,terminal_repeat,low_copy,evaluation,status
rnd_4_family_5492,rnd_4_family_5492,17,NaN,NaN,5014,5014,Unknown,Unknown,False,False,NaN,skipped
rnd_4_family_1133,rnd_4_family_1133,182,60.0,1.0,3339,2416,LINE/R1,LINE/R1,False,False,Need_check,processed
rnd_4_family_2330,rnd_4_family_2330,41,39.0,6.0,4531,4522,LTR/Copia,LTR/Copia,LTR,False,Perfect,processed
rnd_4_family_615,rnd_4_family_615,152,18.0,26.0,2864,1709,DNA,DNA/TcMar-Tc1,TIR,False,Good,processed
rnd_4_family_615,rnd_4_family_615_01,152,11.0,0.0,2864,1429,DNA,DNA/PIF-Harbinger,False,False,Need_check,processed
rnd_4_family_5035,rnd_4_family_5035,12,11.0,2.0,5666,5663,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_4_family_7692,rnd_4_family_7692,28,14.0,0.0,2192,2987,Unknown,LTR/Pao,False,False,Need_check,processed
rnd_4_family_98,rnd_4_family_98,18,11.0,0.0,3765,1906,DNA/P,DNA/P,False,False,Need_check,processed
rnd_4_family_728,rnd_4_family_728,21,16.0,0.0,3432,7173,LINE/I,LINE/I,False,False,Need_check,processed
rnd_4_family_744,rnd_4_family_744,44,40.0,4.0,3766,3614,DNA/hAT-Pegasus,DNA/hAT-Pegasus,False,False,Reco_check,processed
rnd_1_family_111,rnd_1_family_111,630,NaN,NaN,1694,1694,Unknown,Unknown,False,False,NaN,skipped
rnd_4_family_3748,rnd_4_family_3748,36,15.0,2.0,4394,7857,LTR/Gypsy,LTR/Gypsy,False,False,Need_check,processed
rnd_1_family_304,rnd_1_family_304,207,15.0,0.0,6729,32611,Unknown,Unknown,LTR,False,Need_check,processed
rnd_4_family_745,rnd_4_family_745,42,35.0,0.0,3596,4891,LTR/Pao,LTR/Pao,False,False,Need_check,processed
rnd_4_family_996,rnd_4_family_996,644,99.0,100.0,3383,1976,DNA/CMC-Chapaev-3,DNA/CMC-Chapaev-3,TIR,False,Good,processed
rnd_4_family_846,rnd_4_family_846,47,26.0,3.0,4859,2562,LTR/Gypsy,LTR/Gypsy,False,False,Reco_check,processed
rnd_4_family_846,rnd_4_family_846_01,47,13.0,4.0,4859,10160,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_1_family_395,rnd_1_family_395,115,65.0,0.0,5663,16547,Unknown,Unknown,LTR,False,Need_check,processed
rnd_1_family_395,rnd_1_family_395_01,115,34.0,0.0,5663,20768,Unknown,Unknown,LTR,False,Need_check,processed
rnd_4_family_4866,rnd_4_family_4866,117,19.0,9.0,3259,3179,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_4_family_4866,rnd_4_family_4866_01,117,14.0,0.0,3259,6320,LTR/Pao,LTR/Pao,LTR,False,Need_check,processed
rnd_1_family_194,rnd_1_family_194,8,NaN,NaN,5249,5249,RC/Helitron,RC/Helitron,False,False,NaN,skipped
rnd_1_family_61,rnd_1_family_61,108,28.0,0.0,5013,12862,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_61,rnd_1_family_61_01,108,25.0,0.0,5013,14146,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_8165,rnd_4_family_8165,119,14.0,0.0,3393,3134,Unknown,Satellite,False,False,Need_check,processed
rnd_1_family_186,rnd_1_family_186,615,25.0,0.0,4986,5891,LINE/CR1,LINE/CR1,False,False,Need_check,processed
rnd_1_family_239,rnd_1_family_239,1568,NaN,NaN,3907,3907,LTR/ERV1,LTR/ERV1,False,False,NaN,skipped
rnd_4_family_894,rnd_4_family_894,217,30.0,10.0,4763,4760,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_4_family_894,rnd_4_family_894_01,217,26.0,0.0,4763,8298,LTR/Pao,LTR/Pao,LTR,False,Need_check,processed
rnd_1_family_237,rnd_1_family_237,615,18.0,25.0,4986,4560,LINE/CR1,LINE/CR1,False,False,Need_check,processed
rnd_1_family_105,rnd_1_family_105,685,60.0,31.0,5350,5343,LINE/R1-LOA,LINE/R1-LOA,False,False,Reco_check,processed
rnd_1_family_105,rnd_1_family_105_01,685,27.0,18.0,5350,5355,LINE/R1-LOA,LINE/R1-LOA,False,False,Reco_check,processed
rnd_1_family_120,rnd_1_family_120,685,60.0,31.0,5350,5352,LINE/R1-LOA,LINE/R1-LOA,False,False,Reco_check,processed
rnd_1_family_120,rnd_1_family_120_01,685,27.0,18.0,5350,5355,LINE/R1-LOA,LINE/R1-LOA,False,False,Reco_check,processed
rnd_1_family_141,rnd_1_family_141,685,60.0,31.0,5348,5345,LINE/R1-LOA,LINE/R1-LOA,False,False,Reco_check,processed
rnd_1_family_141,rnd_1_family_141_01,685,27.0,18.0,5348,5355,LINE/R1-LOA,LINE/R1-LOA,False,False,Reco_check,processed
rnd_1_family_189,rnd_1_family_189,216,30.0,10.0,4765,4768,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_1_family_189,rnd_1_family_189_01,216,26.0,0.0,4765,8298,LTR/Pao,LTR/Pao,LTR,False,Need_check,processed
rnd_4_family_903,rnd_4_family_903,38,14.0,0.0,8715,19051,DNA/CMC-Chapaev-3,DNA/CMC-Chapaev-3,False,False,Need_check,processed
rnd_1_family_136,rnd_1_family_136,330,12.0,32.0,6463,6434,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_136,rnd_1_family_136_01,330,78.0,31.0,6463,6446,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_1_family_101,rnd_1_family_101,108,30.0,0.0,8827,19254,LTR/Pao,LTR/Pao,LTR,False,Need_check,processed
rnd_1_family_101,rnd_1_family_101_01,108,23.0,9.0,8827,6591,LTR/Pao,LTR/Pao,False,False,Reco_check,processed
rnd_1_family_270,rnd_1_family_270,57,51.0,3.0,4270,4221,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_103,rnd_1_family_103,167,11.0,0.0,7730,20112,LINE/CR1,LINE/CR1,LTR,False,Need_check,processed
rnd_1_family_103,rnd_1_family_103_01,167,12.0,0.0,7730,6451,LINE/CR1,LINE/CR1,False,False,Need_check,processed
rnd_4_family_330,rnd_4_family_330,134,59.0,0.0,4172,9918,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_330,rnd_4_family_330_01,134,16.0,0.0,4172,11395,LTR/Gypsy,LTR/Gypsy,False,False,Need_check,processed
rnd_1_family_268,rnd_1_family_268,143,96.0,15.0,4045,2152,RC/Helitron,RC/Helitron,False,False,Reco_check,processed
rnd_1_family_278,rnd_1_family_278,32,16.0,0.0,4533,4672,RC/Helitron,RC/Helitron,False,False,Need_check,processed
rnd_1_family_278,rnd_1_family_278_01,32,10.0,2.0,4533,1943,RC/Helitron,RC/Helitron,False,False,Need_check,processed
rnd_1_family_211,rnd_1_family_211,217,30.0,10.0,4762,4761,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_1_family_211,rnd_1_family_211_01,217,26.0,0.0,4762,8298,LTR/Pao,LTR/Pao,LTR,False,Need_check,processed
rnd_1_family_220,rnd_1_family_220,52,49.0,6.0,6573,6492,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_1_family_364,rnd_1_family_364,20,NaN,NaN,3353,3353,Unknown,Unknown,False,False,NaN,skipped
rnd_1_family_254,rnd_1_family_254,95,38.0,20.0,5424,5374,LTR/Gypsy,LTR/Gypsy,LTR,False,Perfect,processed
rnd_1_family_254,rnd_1_family_254_01,95,19.0,0.0,5424,6024,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_256,rnd_1_family_256,87,75.0,0.0,6242,6893,Unknown,LTR/Gypsy,False,False,Need_check,processed
rnd_1_family_335,rnd_1_family_335,33,13.0,4.0,4937,4078,RC/Helitron,RC/Helitron,False,False,Need_check,processed
rnd_1_family_335,rnd_1_family_335_01,33,10.0,2.0,4937,1943,RC/Helitron,RC/Helitron,False,False,Need_check,processed
rnd_1_family_293,rnd_1_family_293,54,23.0,2.0,5677,5613,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_1_family_293,rnd_1_family_293_01,54,13.0,3.0,5677,5476,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_1_family_104,rnd_1_family_104,102,90.0,4.0,6911,6799,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_274,rnd_1_family_274,595,22.0,24.0,5055,4742,LINE/CR1,LINE/CR1,False,False,Reco_check,processed
rnd_1_family_274,rnd_1_family_274_01,595,63.0,2.0,5055,4995,LINE/CR1,LINE/CR1,False,False,Reco_check,processed
rnd_1_family_372,rnd_1_family_372,41,17.0,0.0,5089,4978,DNA/CMC-EnSpm,DNA/CMC-EnSpm,False,False,Need_check,processed
rnd_1_family_345,rnd_1_family_345,45,45.0,2.0,5487,5367,LTR/Gypsy,LTR/Gypsy,False,False,Reco_check,processed
rnd_1_family_233,rnd_1_family_233,47,17.0,0.0,7912,26539,LINE/R1-LOA,LINE/R1-LOA,LTR,False,Need_check,processed
rnd_1_family_296,rnd_1_family_296,170,27.0,11.0,6395,6321,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_296,rnd_1_family_296_01,170,19.0,9.0,6395,3209,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_413,rnd_1_family_413,134,72.0,0.0,4172,12684,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_413,rnd_1_family_413_01,134,15.0,0.0,4172,11145,LTR/Gypsy,LTR/Gypsy,False,False,Need_check,processed
rnd_1_family_361,rnd_1_family_361,579,25.0,0.0,2229,6299,Unknown,LINE/CR1,False,False,Need_check,processed
rnd_1_family_361,rnd_1_family_361_01,579,11.0,0.0,2229,7578,Unknown,Satellite,False,False,Need_check,processed
rnd_1_family_326,rnd_1_family_326,172,31.0,11.0,6406,6294,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_1_family_326,rnd_1_family_326_01,172,16.0,9.0,6406,3178,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_327,rnd_1_family_327,685,60.0,31.0,5350,5352,LINE/R1-LOA,LINE/R1-LOA,False,False,Reco_check,processed
rnd_1_family_327,rnd_1_family_327_01,685,27.0,18.0,5350,5355,LINE/R1-LOA,LINE/R1-LOA,False,False,Reco_check,processed
rnd_1_family_171,rnd_1_family_171,102,90.0,0.0,6911,6790,LTR/Pao,LTR/Pao,LTR,False,Need_check,processed
rnd_1_family_427,rnd_1_family_427,57,12.0,1.0,4247,4117,LTR/Pao,LTR/Pao,LTR,False,Need_check,processed
rnd_1_family_34,rnd_1_family_34,597,22.0,25.0,5052,4574,LINE/CR1,LINE/CR1,False,False,Reco_check,processed
rnd_1_family_34,rnd_1_family_34_01,597,60.0,26.0,5052,4569,LINE/CR1,LINE/CR1,False,False,Reco_check,processed
rnd_1_family_410,rnd_1_family_410,614,18.0,25.0,4988,4566,LINE/CR1,LINE/CR1,False,False,Need_check,processed
rnd_1_family_410,rnd_1_family_410_01,614,10.0,2.0,4988,4591,LINE/CR1,LINE/CR1,False,False,Need_check,processed
rnd_1_family_367,rnd_1_family_367,55,48.0,4.0,6282,6241,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_191,rnd_1_family_191,134,71.0,0.0,4163,9988,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_191,rnd_1_family_191_01,134,14.0,0.0,4163,10529,LTR/Gypsy,LTR/Gypsy,False,False,Need_check,processed
rnd_1_family_242,rnd_1_family_242,107,10.0,0.0,8817,27347,LTR/Pao,LTR/Pao,LTR,False,Need_check,processed
rnd_1_family_242,rnd_1_family_242_01,107,23.0,9.0,8817,6591,LTR/Pao,LTR/Pao,False,False,Reco_check,processed
rnd_1_family_381,rnd_1_family_381,685,60.0,31.0,5350,5352,LINE/R1-LOA,LINE/R1-LOA,False,False,Reco_check,processed
rnd_1_family_381,rnd_1_family_381_01,685,27.0,18.0,5350,5355,LINE/R1-LOA,LINE/R1-LOA,False,False,Reco_check,processed
rnd_1_family_437,rnd_1_family_437,45,45.0,2.0,5502,5368,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_1_family_273,rnd_1_family_273,330,12.0,32.0,6463,6434,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_273,rnd_1_family_273_01,330,72.0,31.0,6463,6446,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_1_family_383,rnd_1_family_383,216,30.0,10.0,4765,4768,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_1_family_383,rnd_1_family_383_01,216,26.0,0.0,4765,8298,LTR/Pao,LTR/Pao,LTR,False,Need_check,processed
rnd_1_family_371,rnd_1_family_371,122,45.0,0.0,3711,3811,Unknown,Satellite,False,False,Need_check,processed
rnd_1_family_371,rnd_1_family_371_01,122,45.0,0.0,3711,4219,Unknown,Satellite,False,False,Need_check,processed
rnd_1_family_444,rnd_1_family_444,11,10.0,0.0,5225,9546,RC/Helitron,LINE/R1-LOA,LTR,False,Need_check,processed
rnd_1_family_390,rnd_1_family_390,211,41.0,9.0,6653,6575,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_1_family_390,rnd_1_family_390_01,211,33.0,31.0,6653,6450,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_3_family_2117,rnd_3_family_2117,40,21.0,12.0,6293,1644,LTR/Gypsy,LTR/Gypsy,False,False,Reco_check,processed
rnd_1_family_78,rnd_1_family_78,8674,66.0,16.0,3430,2311,RC/Helitron,RC/Helitron,LTR,False,Good,processed
rnd_4_family_1023,rnd_4_family_1023,612,18.0,25.0,4990,4566,LINE/CR1,LINE/CR1,False,False,Need_check,processed
rnd_1_family_49,rnd_1_family_49,685,60.0,31.0,5350,5352,LINE/R1-LOA,LINE/R1-LOA,False,False,Reco_check,processed
rnd_1_family_49,rnd_1_family_49_01,685,27.0,18.0,5350,5355,LINE/R1-LOA,LINE/R1-LOA,False,False,Reco_check,processed
rnd_3_family_979,rnd_3_family_979,120,17.0,5.0,4942,3480,RC/Helitron,RC/Helitron,False,False,Need_check,processed
rnd_3_family_979,rnd_3_family_979_01,120,11.0,0.0,4942,3595,RC/Helitron,RC/Helitron,False,False,Need_check,processed
rnd_4_family_1372,rnd_4_family_1372,614,25.0,0.0,4981,5891,LINE/CR1,LINE/CR1,False,False,Need_check,processed
rnd_4_family_1183,rnd_4_family_1183,39,30.0,0.0,3461,5630,LINE/I-Jockey,LINE/I-Jockey,False,False,Need_check,processed
rnd_1_family_353,rnd_1_family_353,99,84.0,2.0,6408,6316,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_4_family_1383,rnd_4_family_1383,27,27.0,0.0,4427,5305,LINE/R1,LINE/R1,False,False,Need_check,processed
rnd_4_family_1022,rnd_4_family_1022,21,21.0,5.0,6393,6361,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_77,rnd_1_family_77,685,60.0,31.0,5350,5343,LINE/R1-LOA,LINE/R1-LOA,False,False,Reco_check,processed
rnd_1_family_77,rnd_1_family_77_01,685,27.0,18.0,5350,5355,LINE/R1-LOA,LINE/R1-LOA,False,False,Reco_check,processed
rnd_4_family_2791,rnd_4_family_2791,40,15.0,5.0,4120,3885,DNA/CMC-EnSpm,DNA/CMC-EnSpm,False,False,Need_check,processed
rnd_4_family_2791,rnd_4_family_2791_01,40,12.0,0.0,4120,4788,DNA/CMC-EnSpm,DNA/CMC-EnSpm,False,False,Need_check,processed
rnd_4_family_1140,rnd_4_family_1140,52,49.0,6.0,6574,6486,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_4_family_177,rnd_4_family_177,32,10.0,3.0,7819,9268,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_4_family_4027,rnd_4_family_4027,21,NaN,NaN,5092,5092,LINE/R1-LOA,LINE/R1-LOA,False,False,NaN,skipped
rnd_1_family_439,rnd_1_family_439,99,84.0,2.0,6409,6316,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_4_family_2982,rnd_4_family_2982,34,12.0,0.0,4919,3321,LINE/R1,LINE/R1,False,False,Need_check,processed
rnd_4_family_3442,rnd_4_family_3442,34,11.0,0.0,5561,6417,LTR/Pao,LTR/Pao,LTR,False,Need_check,processed
rnd_4_family_3443,rnd_4_family_3443,33,15.0,1.0,5672,5194,LTR/Pao,LTR/Pao,False,False,Need_check,processed
rnd_4_family_239,rnd_4_family_239,55,48.0,4.0,6279,6243,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_4_family_2573,rnd_4_family_2573,172,31.0,11.0,6406,6292,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_4_family_2573,rnd_4_family_2573_01,172,16.0,9.0,6406,3178,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_4_family_3380,rnd_4_family_3380,32,31.0,3.0,6416,7912,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_67,rnd_1_family_67,419,12.0,32.0,5658,6434,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_67,rnd_1_family_67_01,419,84.0,31.0,5658,6446,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_4_family_4641,rnd_4_family_4641,40,15.0,4.0,4120,3048,LINE/R1,DNA/CMC-EnSpm,False,False,Need_check,processed
rnd_4_family_4641,rnd_4_family_4641_01,40,12.0,0.0,4120,3836,LINE/R1,DNA/CMC-EnSpm,False,False,Need_check,processed
rnd_4_family_2628,rnd_4_family_2628,33,17.0,0.0,6198,5521,LTR/Gypsy,LTR/Gypsy,False,False,Need_check,processed
rnd_4_family_2628,rnd_4_family_2628_01,33,10.0,3.0,6198,9269,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_1_family_45,rnd_1_family_45,110,91.0,7.0,6583,6516,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_4_family_595,rnd_4_family_595,615,25.0,0.0,4974,5963,LINE/CR1,LINE/CR1,False,False,Need_check,processed
rnd_1_family_50,rnd_1_family_50,436,21.0,1.0,7032,21254,LTR/Gypsy,LTR/Gypsy,False,False,Need_check,processed
rnd_1_family_50,rnd_1_family_50_01,436,22.0,0.0,7032,5288,LTR/Gypsy,LTR/Gypsy,False,False,Need_check,processed
rnd_4_family_3379,rnd_4_family_3379,39,38.0,3.0,7788,8124,LTR/Pao,LTR/Pao,False,False,Reco_check,processed
rnd_1_family_450,rnd_1_family_450,108,28.0,0.0,5019,12720,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_450,rnd_1_family_450_01,108,25.0,0.0,5019,14146,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_72,rnd_4_family_72,16,15.0,0.0,4524,5071,LINE/I-Jockey,LINE/I-Jockey,False,False,Need_check,processed
rnd_4_family_521,rnd_4_family_521,84,31.0,9.0,3596,3586,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_4_family_521,rnd_4_family_521_01,84,16.0,2.0,3596,6342,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_4_family_27,rnd_4_family_27,217,30.0,10.0,4763,4760,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_4_family_27,rnd_4_family_27_01,217,26.0,0.0,4763,8298,LTR/Pao,LTR/Pao,LTR,False,Need_check,processed
rnd_4_family_7461,rnd_4_family_7461,25,12.0,1.0,4916,4820,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_66,rnd_1_family_66,132,73.0,0.0,4679,8258,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_66,rnd_1_family_66_01,132,19.0,0.0,4679,11547,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_6817,rnd_4_family_6817,55,23.0,2.0,5677,5613,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_4_family_6817,rnd_4_family_6817_01,55,13.0,3.0,5677,5476,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_4_family_602,rnd_4_family_602,52,49.0,6.0,6574,6486,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_4_family_972,rnd_4_family_972,26,18.0,0.0,7336,7578,LINE/I-Jockey,LINE/I-Jockey,False,False,Need_check,processed
rnd_4_family_746,rnd_4_family_746,50,47.0,4.0,5548,5536,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_4_family_904,rnd_4_family_904,33,31.0,0.0,8909,6858,DNA/CMC-Chapaev-3,DNA/CMC-Chapaev-3,LTR,False,Need_check,processed
rnd_1_family_219,rnd_1_family_219,16,11.0,0.0,4007,3006,RC/Helitron,RC/Helitron,False,False,Need_check,processed
rnd_4_family_7922,rnd_4_family_7922,217,30.0,10.0,4763,4760,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_4_family_7922,rnd_4_family_7922_01,217,26.0,0.0,4763,8298,LTR/Pao,LTR/Pao,LTR,False,Need_check,processed
rnd_4_family_1523,rnd_4_family_1523,110,91.0,5.0,6583,6538,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_1_family_127,rnd_1_family_127,43,20.0,7.0,16963,17361,DNA/Maverick,DNA/Maverick,False,False,Reco_check,processed
rnd_1_family_143,rnd_1_family_143,685,60.0,31.0,5350,5352,LINE/R1-LOA,LINE/R1-LOA,False,False,Reco_check,processed
rnd_1_family_143,rnd_1_family_143_01,685,27.0,18.0,5350,5355,LINE/R1-LOA,LINE/R1-LOA,False,False,Reco_check,processed
rnd_1_family_133,rnd_1_family_133,685,60.0,31.0,5350,5352,LINE/R1-LOA,LINE/R1-LOA,False,False,Reco_check,processed
rnd_1_family_133,rnd_1_family_133_01,685,27.0,18.0,5350,5355,LINE/R1-LOA,LINE/R1-LOA,False,False,Reco_check,processed
rnd_1_family_193,rnd_1_family_193,685,60.0,31.0,5350,5352,LINE/R1-LOA,LINE/R1-LOA,False,False,Reco_check,processed
rnd_1_family_193,rnd_1_family_193_01,685,27.0,18.0,5350,5355,LINE/R1-LOA,LINE/R1-LOA,False,False,Reco_check,processed
rnd_1_family_23,rnd_1_family_23,614,25.0,0.0,4981,5891,LINE/CR1,LINE/CR1,False,False,Need_check,processed
rnd_1_family_176,rnd_1_family_176,153,94.0,0.0,3239,6777,Unknown,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_204,rnd_1_family_204,685,60.0,31.0,5350,5352,LINE/R1-LOA,LINE/R1-LOA,False,False,Reco_check,processed
rnd_1_family_204,rnd_1_family_204_01,685,27.0,18.0,5350,5355,LINE/R1-LOA,LINE/R1-LOA,False,False,Reco_check,processed
rnd_1_family_99,rnd_1_family_99,110,91.0,5.0,6583,6538,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_1_family_214,rnd_1_family_214,217,30.0,10.0,4763,4760,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_1_family_214,rnd_1_family_214_01,217,26.0,0.0,4763,8298,LTR/Pao,LTR/Pao,LTR,False,Need_check,processed
rnd_1_family_246,rnd_1_family_246,55,47.0,4.0,6283,6240,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_198,rnd_1_family_198,181,16.0,22.0,7196,7112,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_198,rnd_1_family_198_01,181,58.0,19.0,7196,7041,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_4_family_232,rnd_4_family_232,226,21.0,0.0,4833,11174,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_232,rnd_4_family_232_01,226,19.0,0.0,4833,12636,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_332,rnd_1_family_332,58,21.0,3.0,5491,5462,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_1_family_332,rnd_1_family_332_01,58,15.0,2.0,5491,5655,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_1_family_280,rnd_1_family_280,685,60.0,31.0,5350,5352,LINE/R1-LOA,LINE/R1-LOA,False,False,Reco_check,processed
rnd_1_family_280,rnd_1_family_280_01,685,27.0,18.0,5350,5355,LINE/R1-LOA,LINE/R1-LOA,False,False,Reco_check,processed
rnd_4_family_1540,rnd_4_family_1540,115,26.0,0.0,5418,11099,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_1540,rnd_4_family_1540_01,115,27.0,0.0,5418,12807,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_234,rnd_1_family_234,56,27.0,0.0,11134,13901,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_162,rnd_1_family_162,99,82.0,2.0,6408,6317,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_174,rnd_1_family_174,106,75.0,0.0,10479,9829,RC/Helitron,RC/Helitron,False,False,Need_check,processed
rnd_1_family_174,rnd_1_family_174_01,106,13.0,0.0,10479,9879,RC/Helitron,RC/Helitron,False,False,Need_check,processed
rnd_1_family_358,rnd_1_family_358,174,28.0,16.0,7530,7244,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_1_family_358,rnd_1_family_358_01,174,25.0,8.0,7530,7513,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_1_family_180,rnd_1_family_180,110,91.0,7.0,6583,6516,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_1_family_135,rnd_1_family_135,104,18.0,0.0,9133,30609,LINE/CR1,LINE/CR1,LTR,False,Need_check,processed
rnd_1_family_135,rnd_1_family_135_01,104,10.0,19.0,9133,4983,LINE/CR1,LINE/CR1,False,False,Need_check,processed
rnd_1_family_388,rnd_1_family_388,55,48.0,4.0,6279,6243,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_138,rnd_1_family_138,141,31.0,1.0,11419,11469,LTR/Gypsy,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_138,rnd_1_family_138_01,141,14.0,0.0,11419,14703,LTR/Gypsy,LTR/Gypsy,False,False,Need_check,processed
rnd_1_family_415,rnd_1_family_415,171,27.0,11.0,6407,6323,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_415,rnd_1_family_415_01,171,23.0,9.0,6407,3226,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_411,rnd_1_family_411,56,46.0,4.0,10208,10197,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_1_family_336,rnd_1_family_336,330,12.0,32.0,6463,6434,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_336,rnd_1_family_336_01,330,78.0,31.0,6463,6446,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_1_family_418,rnd_1_family_418,218,30.0,10.0,4791,4763,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_1_family_418,rnd_1_family_418_01,218,25.0,0.0,4791,8390,LTR/Pao,LTR/Pao,LTR,False,Need_check,processed
rnd_1_family_417,rnd_1_family_417,154,13.0,0.0,6766,7392,LTR/Pao,LTR/Pao,False,False,Need_check,processed
rnd_1_family_417,rnd_1_family_417_01,154,24.0,31.0,6766,6450,LTR/Pao,LTR/Pao,LTR,False,Good,processed
